gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_per_month,Churn
1,0,0,0,48,0,0,1,1,0,0,1,0,1,44.8,2104.55,0,0,0,0,0,1,0,42.95,0
0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.00520323706789,81.00520323706789,1,0,0,0,0,1,0,40.502601618533944,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,1,0,0,0,0,1,16.95,0
0,0,1,0,29,1,1,0,1,0,0,0,0,1,80.15,2265.25,1,0,0,0,0,0,0,75.50833333333334,1
0,1,0,0,4,1,0,0,0,0,0,0,0,0,69.35,261.65,1,0,0,0,0,1,0,52.33,0
0,0,0,0,23,1,1,0,0,0,0,0,0,1,76.84406902994755,1716.7408671934074,1,0,0,0,0,1,0,70.04756094429256,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,84.58721075159536,84.58721075159536,1,0,0,0,0,1,0,42.29360537579768,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,51.75,201.1,0,0,0,0,1,0,0,40.22,1
0,0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,1,0,0,0,0,0,1,68.06875,1
1,0,1,0,68,0,0,1,0,1,0,1,1,1,54.4,3723.65,0,0,1,0,0,1,0,53.96594202898551,0
0,0,0,0,4,1,1,0,0,0,0,0,0,1,86.11443872159688,339.8550430049738,1,0,0,0,0,1,0,67.97100860099476,1
1,0,0,0,23,1,0,0,1,0,0,0,0,0,79.6255140149477,1859.4597060778176,0,0,0,0,0,0,1,76.47535161261057,1
1,0,0,0,4,1,0,1,0,0,0,0,0,1,50.55,235.65,0,0,0,0,0,0,0,47.13,0
0,0,1,0,40,1,1,0,1,1,0,1,1,1,106.0,4178.65,1,0,1,0,0,0,0,101.91829268292682,0
0,1,1,0,49,1,1,1,1,1,0,0,0,1,88.2,4159.45,1,0,0,0,0,1,0,83.189,0
1,0,0,0,16,1,1,0,0,1,0,0,1,1,65.2,1043.35,0,0,0,0,1,0,0,61.3735294117647,1
0,0,0,0,43,1,1,0,0,0,0,1,0,0,97.52005339983269,4218.477850824984,1,0,0,0,0,1,0,94.01787476947305,1
1,0,0,0,14,1,0,0,0,0,0,0,0,0,71.54070615146406,996.7690472673846,1,0,0,0,0,0,0,66.07679873260552,1
1,0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,0,0,0,0,0,0,1,54.42999999999999,1
0,0,0,0,34,1,0,0,0,1,0,0,0,0,75.02244323094703,2449.876932488083,0,0,0,0,0,0,0,70.73130141531382,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,78.16044462427675,246.44305724995618,1,0,0,0,0,1,0,61.610764312489046,1
1,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,0,0,0,0,0,1,0,44.13,0
1,0,0,0,13,1,0,0,0,0,0,0,0,1,67.93575663094265,940.7809123114466,0,0,0,0,0,0,0,64.22802498143122,1
0,0,1,0,15,1,0,0,0,0,0,0,0,0,18.8,294.95,0,1,1,0,0,0,1,18.434375,0
0,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,1,0,0,0,0,1,0,95.94487179487179,0
0,0,0,0,19,1,0,0,0,0,0,0,0,1,19.7,386.5,0,1,1,0,1,0,0,19.325,0
0,0,0,0,3,1,0,0,0,0,0,0,0,1,87.5452913946865,262.6758844707994,1,0,0,0,0,0,0,65.66897111769985,1
1,1,0,0,57,1,0,1,0,1,1,1,0,0,69.85,4003.0,0,0,0,1,0,0,0,69.01724137931035,0
1,0,1,1,37,1,1,0,0,0,0,1,1,1,95.25,3314.15,1,0,0,0,0,1,0,87.21447368421053,0
0,0,0,0,53,0,0,0,0,0,0,1,1,1,58.00083041066145,3018.9017226684987,0,0,0,0,0,1,0,56.70955754156687,1
1,0,0,0,42,1,0,0,1,1,1,1,1,1,103.8,4327.5,1,0,0,0,0,0,0,100.63953488372093,0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,49.252838752678194,49.252838752678194,0,0,0,0,0,0,0,24.626419376339097,1
0,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,0,0,0,0,0,0,1,61.138333333333335,0
0,0,0,0,3,1,0,0,0,0,0,0,1,1,80.35,253.8,1,0,0,0,0,1,0,63.45,0
0,1,0,0,24,1,1,0,1,0,0,1,1,1,101.25,2440.15,1,0,0,0,0,1,0,97.60600000000001,1
1,0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,1,0,1,0,0,0,0,104.78727272727274,1
1,0,1,1,69,1,1,1,0,0,1,0,0,0,61.4,4059.85,0,0,0,1,1,0,0,57.99785714285714,0
0,0,0,0,36,1,1,0,0,0,0,0,1,1,84.9,3067.2,1,0,0,0,0,1,0,82.89729729729729,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.19997101164211,45.19997101164211,0,0,0,0,0,1,0,22.599985505821056,1
0,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,0,1,0,1,0,0,79.7969696969697,0
1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0,1,0,1,0,0,1,19.099999999999998,0
0,0,0,0,25,1,1,0,0,0,0,0,0,1,87.79212827568546,2284.995659830996,1,0,0,0,0,0,0,86.29906458614677,1
0,1,0,0,15,1,0,0,0,0,0,1,0,0,87.3403872096971,1278.1346053442892,1,0,0,0,0,0,0,77.09404833310691,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,1,0,0,0,0,1,0,34.325,1
0,0,0,0,3,1,1,0,0,0,0,1,0,0,91.40035070520601,289.4165819625356,1,0,0,0,0,1,0,72.3541454906339,1
0,0,0,0,57,0,0,0,1,0,0,1,0,1,39.3,2111.45,0,0,0,0,0,1,0,36.404310344827586,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.18915032380301,25.18915032380301,0,0,0,0,0,1,0,12.594575161901505,1
1,0,1,1,59,1,0,0,1,0,1,1,1,1,75.95,4542.35,0,0,0,1,1,0,0,75.70583333333335,0
1,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,1,0,0,0,0,1,0,51.26666666666667,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.55,61.05,0,1,0,0,0,1,0,15.2625,0
1,0,1,0,41,0,0,0,1,0,1,0,0,0,35.45,1391.65,0,0,1,0,0,0,1,33.13452380952381,0
1,1,0,0,27,1,1,1,1,1,0,1,1,1,110.5,2857.6,1,0,1,0,0,0,0,102.05714285714285,0
1,0,1,1,15,1,0,0,0,0,0,0,0,0,19.8,272.95,0,1,0,0,0,0,1,17.059375,0
0,0,0,0,21,1,0,0,1,0,0,1,1,1,108.69537548253228,2313.521964975046,1,0,0,0,0,1,0,103.83730061085247,1
0,0,1,1,19,1,0,0,0,0,1,1,1,0,100.91543772103347,1876.0265956362753,1,0,1,0,0,0,0,93.80132978181378,1
0,0,1,0,23,1,1,1,1,1,0,1,0,1,99.25,2186.4,1,0,0,0,0,1,0,91.10000000000001,1
0,0,1,0,70,1,1,1,1,1,1,1,1,0,116.11111900841568,8122.40262980242,1,0,1,0,0,0,0,113.68127824138062,1
0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.1,1734.65,0,1,0,1,1,0,0,23.76232876712329,0
0,1,0,0,29,1,0,0,1,1,0,1,1,1,101.45,2948.6,1,0,0,0,0,0,0,98.28666666666666,0
0,0,0,0,12,1,0,1,0,0,0,0,0,0,81.13173289583754,863.8481138443238,1,0,0,0,0,0,0,66.44985491110184,1
0,0,1,1,35,1,1,0,0,0,0,0,0,0,25.45,809.25,0,1,0,1,0,0,0,22.479166666666668,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,19.97066488831576,137.07873763084154,0,1,0,0,0,0,0,17.371873667175617,1
0,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,0,1,0,0,0,0,1,18.37142857142857,0
0,0,1,0,5,1,1,0,1,0,0,0,0,1,80.65642109720763,377.04620982620975,1,0,0,0,0,1,0,62.84103497103496,1
1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.65,835.15,0,1,0,1,0,0,1,19.88452380952381,0
0,0,0,0,14,1,0,0,0,0,0,0,0,1,77.05856580274418,1109.4333769039251,1,0,0,0,0,0,0,74.26481116860651,1
1,1,1,0,72,1,1,0,0,0,0,0,0,0,24.3,1778.7,0,1,0,1,0,0,0,24.365753424657534,0
1,0,0,0,37,1,1,0,0,0,0,1,1,1,106.37641252846765,4050.2709258508535,1,0,0,0,0,0,0,106.0060837069377,1
1,0,0,0,13,0,0,0,1,0,0,0,0,0,29.15,357.15,0,0,0,0,0,1,0,25.510714285714283,0
0,0,0,0,8,0,0,0,0,0,0,0,0,1,34.6570594751868,292.4822607844876,0,0,0,0,0,0,0,30.747118772709655,1
1,1,0,0,2,1,0,0,0,0,0,0,0,1,70.60263542312764,141.8289896544039,1,0,0,0,0,1,0,47.2763298848013,1
1,0,1,1,10,1,1,0,0,0,0,0,1,0,85.95,858.6,1,0,0,0,0,1,0,78.05454545454546,0
0,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,0,0,0,0,0,1,0,34.60526315789474,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.916358054303956,24.916358054303956,0,0,0,0,0,1,0,12.458179027151978,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,70.20145237194491,331.61680550301196,1,0,0,0,0,0,0,55.26946758383532,1
0,0,0,0,51,1,1,0,0,0,0,0,1,0,83.4,4149.45,1,0,0,0,0,0,0,79.79711538461538,0
1,1,1,0,60,1,1,0,0,1,0,1,1,1,100.5,6029.0,1,0,1,0,1,0,0,98.8360655737705,0
0,0,1,0,31,1,1,0,0,1,1,1,1,1,79.3,2484.0,0,0,1,0,0,0,1,77.625,0
0,0,0,0,19,1,1,0,0,0,0,0,0,1,85.59590510825223,1690.0354207510654,1,0,0,0,0,0,0,82.00101158746753,1
0,0,1,0,72,1,1,1,1,1,1,0,1,0,78.85,5763.15,0,0,0,1,0,0,0,78.9472602739726,0
1,0,0,0,2,1,0,0,0,1,0,0,1,0,60.85,111.4,0,0,0,0,0,1,0,37.13333333333333,0
0,1,0,0,6,1,0,0,0,0,0,1,0,1,79.7,497.6,1,0,0,0,0,1,0,71.08571428571429,0
1,0,1,0,71,0,0,1,1,1,1,1,1,0,66.8,4689.15,0,0,1,0,0,0,0,65.12708333333333,0
1,0,0,0,1,1,1,0,0,0,0,1,1,1,94.6,94.6,1,0,0,0,0,1,0,47.3,1
1,0,0,0,4,1,0,0,0,0,0,1,0,0,55.5,227.35,0,0,0,0,1,0,0,45.47,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.81218243981344,70.81218243981344,1,0,0,0,0,1,0,35.40609121990672,1
0,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,0,1,0,0,0,0,0,17.905555555555555,0
0,1,0,0,57,1,0,0,0,1,1,0,0,1,53.5,3035.8,0,0,1,0,0,1,0,52.341379310344834,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,19.85,108.05,0,1,0,0,1,0,0,18.008333333333333,1
1,0,0,0,46,1,1,0,1,1,0,0,1,1,94.15,4408.45,1,0,1,0,0,1,0,93.7968085106383,0
1,0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,1,0,0,0,1,0,0,80.55666666666666,1
0,0,0,0,46,0,0,0,1,0,0,0,0,0,30.3,1380.1,0,0,0,0,0,0,0,29.363829787234042,1
0,1,0,0,1,1,1,0,0,0,0,1,1,1,94.0,94.0,1,0,0,0,0,1,0,47.0,1
1,0,0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,1,0,1,0,0,0,1,79.18125,0
1,0,1,1,22,1,1,0,0,0,0,0,0,0,25.25,555.4,0,1,0,1,1,0,0,24.14782608695652,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,0,0,0,0,0,1,0,22.65,1
0,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,0,0,1,0,0,0,0,42.945283018867926,0
1,1,1,0,1,1,0,0,1,0,0,0,0,1,76.4,76.4,1,0,0,0,0,0,1,38.2,1
0,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,1,0,0,0,0,1,0,98.65409836065574,0
1,0,0,0,3,1,0,0,0,1,0,1,0,0,57.55,161.45,0,0,0,0,0,1,0,40.3625,0
0,0,0,0,38,1,0,0,0,0,0,0,0,0,78.43377828883422,3014.163004731277,1,0,0,0,0,1,0,76.81819037670255,1
1,0,1,1,52,1,0,1,0,1,0,1,1,0,100.3,5244.45,1,0,1,0,0,1,0,98.95188679245283,0
0,0,0,0,62,1,0,0,0,0,0,0,0,1,20.05,1201.65,0,1,0,1,1,0,0,19.073809523809526,0
0,0,0,1,12,1,0,0,0,0,0,0,0,0,19.35,212.3,0,1,0,1,0,0,0,16.33076923076923,0
0,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,1,0,0,0,0,1,0,107.12,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.71817793422948,116.23131129552961,0,1,0,0,0,0,1,19.3718852159216,1
0,0,0,0,9,1,0,0,1,0,0,0,0,1,73.96102329081268,697.8468039072827,0,0,0,0,0,1,0,67.38839851809266,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.984851196824224,19.984851196824224,0,1,0,0,0,0,1,9.992425598412112,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.72176761929826,69.72176761929826,1,0,0,0,0,1,0,34.86088380964913,1
1,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,0,0,0,0,0,0,1,69.10833333333333,0
1,0,1,1,45,1,0,0,0,0,0,0,0,0,20.85,892.15,0,1,0,1,0,0,1,19.394565217391303,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,39.674118316908114,39.674118316908114,0,0,0,0,0,1,0,19.837059158454057,1
1,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0,0,0,1,1,0,0,65.7913043478261,0
0,0,0,0,17,0,0,0,0,0,0,0,0,1,23.344415143102683,365.27379290561817,0,0,0,0,0,1,0,20.193291504482545,1
0,1,0,0,8,0,0,0,0,0,0,0,0,0,29.139787140303746,221.70311937070602,0,0,0,0,0,0,0,24.469421518497697,1
0,0,0,0,10,1,1,0,0,0,0,0,0,1,74.4196474618218,806.3396388981087,1,0,0,0,0,0,0,73.3036035361917,1
1,0,1,1,58,1,0,0,0,0,0,0,0,1,44.1,2413.05,0,0,1,0,0,0,1,40.89915254237288,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,19.65,92.05,0,1,0,0,1,0,0,15.341666666666667,0
1,1,0,0,40,1,0,1,1,0,0,0,0,1,79.2,3233.85,1,0,0,0,1,0,0,78.87439024390244,1
1,0,1,0,71,1,1,1,0,1,0,1,1,1,104.1,7412.25,1,0,1,0,1,0,0,102.94791666666667,0
1,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,1,0,0,0,0,1,0,82.01086956521739,0
0,0,1,0,7,1,0,0,0,0,0,1,0,1,83.8170753839324,585.568935370923,1,0,0,0,0,0,0,69.79695536187151,1
0,0,1,1,37,1,0,0,0,0,0,1,1,0,91.2,3247.55,1,0,1,0,1,0,0,85.46184210526316,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.45,255.35,0,1,0,0,0,0,1,19.642307692307693,0
1,0,0,0,39,0,0,0,0,1,0,1,1,1,50.65,1905.4,0,0,0,0,1,0,0,47.635000000000005,0
1,1,0,0,72,1,1,1,1,0,1,1,1,1,110.1,7746.7,1,0,0,1,0,0,0,106.11917808219178,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.73319010722425,19.73319010722425,0,1,0,0,0,0,1,9.866595053612125,1
0,0,0,0,18,0,0,0,0,0,0,0,0,0,46.414140408187336,895.1847031333687,0,0,0,0,0,0,0,45.93593393492465,1
1,0,0,0,13,1,1,0,1,1,1,0,0,0,89.4,1132.35,1,0,0,0,0,1,0,80.88214285714285,1
0,0,0,0,9,1,1,0,0,0,0,1,0,1,85.5,791.7,1,0,0,0,0,1,0,79.17,0
0,0,1,1,63,1,0,0,0,0,0,0,0,1,19.15,1177.05,0,1,0,1,0,0,1,18.39140625,0
1,0,1,0,71,1,1,1,1,1,1,1,1,0,90.1,6310.9,0,0,0,1,0,1,0,87.65138888888889,0
1,0,1,0,26,1,0,0,0,0,0,0,0,0,19.2,459.6,0,1,1,0,0,0,1,17.022222222222222,0
0,0,0,0,49,1,1,0,1,0,0,1,0,1,89.3004499840325,4365.776610981053,1,0,0,0,0,1,0,86.97499141591003,1
1,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,0,1,0,1,0,0,75.89642857142857,0
0,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,1,0,0,0,0,1,0,68.80833333333334,1
1,0,1,1,47,0,0,1,1,1,0,1,1,1,60.0,2768.65,0,0,0,1,1,0,0,57.68020833333333,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,19.95,59.25,0,1,0,0,0,0,1,11.85,0
1,0,0,0,2,1,1,0,0,0,0,1,1,1,94.3593155020847,171.78571917824863,1,0,0,0,0,1,0,57.261906392749545,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,75.94666973904424,75.94666973904424,1,0,0,0,0,1,0,37.97333486952212,1
1,0,0,0,28,1,0,0,1,0,1,0,0,0,54.65,1517.5,0,0,0,0,0,0,0,52.327586206896555,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.3,1643.25,0,1,0,1,0,0,0,22.51027397260274,0
0,0,1,1,19,1,0,1,0,0,0,0,0,1,48.95,955.6,0,0,1,0,0,0,0,47.78,0
1,0,1,0,46,1,1,0,0,0,0,0,0,1,24.45,1066.15,0,1,1,0,0,0,0,22.684042553191492,0
0,0,1,1,17,1,0,0,0,0,0,0,0,1,69.0,1149.65,1,0,0,0,0,1,0,63.86944444444445,1
0,0,0,0,24,1,1,0,1,0,0,1,0,1,90.55,2282.55,1,0,0,0,1,0,0,91.302,1
0,0,1,1,41,1,0,0,0,0,0,0,0,1,20.0,879.8,0,1,0,1,0,0,1,20.947619047619046,0
0,1,1,0,8,0,0,0,1,1,0,0,1,1,43.35,371.4,0,0,0,0,0,0,1,41.266666666666666,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.82769492441369,61.251831534333355,0,1,0,0,0,0,1,15.312957883583339,1
1,0,1,0,6,1,1,0,1,0,0,0,1,1,90.75,512.25,1,0,0,0,0,1,0,73.17857142857143,0
1,0,0,0,6,0,0,0,0,1,0,1,1,1,47.95,305.1,0,0,0,0,0,1,0,43.58571428571429,1
0,0,0,0,17,1,1,0,0,0,0,0,0,1,83.7766721164779,1451.7045829927201,1,0,0,0,0,1,0,79.17029313770122,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,1,1,0,0,0,1,9.825,0
0,0,0,0,43,1,1,0,0,0,0,0,0,1,75.35,3161.4,1,0,0,0,1,0,0,71.85000000000001,0
0,0,1,0,47,1,1,0,0,1,0,1,1,1,100.04313505270126,4871.0884437048735,1,0,0,0,0,1,0,101.36951220229919,1
0,0,0,1,27,1,0,0,0,0,0,0,0,0,20.05,552.9,0,1,1,0,1,0,0,19.74642857142857,0
0,0,1,0,45,1,1,0,1,1,0,1,1,1,107.75,4882.8,1,0,0,0,0,0,0,106.14782608695653,0
0,1,0,0,20,1,1,0,0,0,0,1,0,1,84.35,1745.2,1,0,0,0,0,1,0,83.1047619047619,0
0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.15,341.35,0,1,0,0,0,1,0,20.079411764705885,0
1,0,1,1,32,1,1,1,0,0,0,1,0,0,89.6,2901.8,1,0,0,0,0,1,0,87.93333333333334,0
0,0,0,0,51,1,1,0,0,0,0,0,0,1,59.31300281640205,3088.9788989405542,0,0,0,0,0,0,0,60.07669325582187,1
0,1,0,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,1,0,0,0,0,1,0,38.225,1
0,0,1,0,10,1,1,0,0,0,0,0,1,1,85.42931588360916,855.4729117449087,1,0,0,0,0,1,0,77.77026470408262,1
0,0,1,1,72,1,1,0,1,1,1,1,1,0,110.9,7922.75,1,0,0,1,1,0,0,108.53082191780823,0
0,0,1,0,69,1,1,0,0,1,0,1,1,1,99.55764147322382,7010.487866953063,1,0,0,0,0,0,0,100.10588209346002,1
0,0,1,1,34,1,0,0,0,0,0,1,0,0,78.3,2564.3,1,0,0,0,0,1,0,73.2657142857143,1
1,1,0,0,72,1,1,0,1,1,1,1,1,0,111.65,7943.45,1,0,0,1,0,1,0,108.81438356164384,0
0,0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,845.6,0,1,1,0,0,0,0,17.99148936170213,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,19.35,278.85,0,1,0,1,0,0,1,17.428125,0
1,0,0,0,3,1,1,0,0,0,0,0,0,0,75.29326321596491,219.69787585148325,1,0,0,0,0,0,0,54.92446896287081,1
0,1,1,0,70,1,0,1,1,1,0,1,1,0,105.35,7511.9,1,0,0,1,1,0,0,105.80140845070422,0
1,0,1,1,44,1,1,0,1,1,0,0,1,0,94.4,4295.35,1,0,1,0,0,1,0,95.45222222222223,0
1,0,1,0,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,1,0,1,0,0,1,0,98.34507042253522,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.7934027257295,80.7934027257295,1,0,0,0,0,1,0,40.39670136286475,1
0,0,1,0,52,1,1,1,1,1,1,0,1,1,81.4,4354.45,0,0,1,0,1,0,0,82.15943396226415,0
0,0,1,1,31,0,0,1,0,1,1,1,1,0,59.95,1848.8,0,0,1,0,0,1,0,57.775,0
0,1,1,0,46,1,0,0,0,0,0,0,1,1,80.4,3605.2,1,0,0,0,0,1,0,76.7063829787234,1
0,0,0,0,46,1,0,0,0,0,0,0,0,0,20.05,902.0,0,1,0,1,0,0,0,19.19148936170213,0
1,1,0,0,32,1,0,0,0,0,0,1,1,0,90.95,2897.95,1,0,0,0,0,1,0,87.81666666666666,0
1,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,0,0,1,0,0,0,0,55.32708333333333,0
1,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,0,0,0,1,0,0,0,83.08630136986302,0
1,0,1,0,49,1,1,1,1,1,1,0,1,0,106.65,5174.35,1,0,0,1,1,0,0,103.48700000000001,0
0,0,1,0,30,1,0,0,0,1,0,0,0,1,50.0,1474.9,0,0,0,0,0,0,1,47.57741935483871,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,1,0,0,0,0,1,0,34.6,1
0,0,1,1,34,0,0,0,0,1,1,1,0,1,44.85,1442.6,0,0,0,0,0,1,0,41.21714285714285,0
1,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,1,0,0,1,1,0,0,111.25227272727274,0
1,0,1,1,72,1,0,1,1,1,1,0,1,1,74.35,5237.4,0,0,0,1,0,1,0,71.74520547945205,0
0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,0,1,0,0,0,1,0,16.854545454545455,0
0,0,0,0,14,1,0,0,0,0,0,0,0,1,77.07633103217557,1073.2825518390075,1,0,0,0,0,1,0,69.0560733098362,1
0,0,0,0,3,1,0,0,0,1,0,0,0,1,54.39807883823883,168.37524700651215,0,0,0,0,0,0,0,42.09381175162804,1
0,0,0,0,16,1,0,0,0,0,0,0,0,1,87.0057857671679,1422.3374050793695,1,0,0,0,0,0,0,82.42358435921996,1
0,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0,0,0,0,1,0,20.5375,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.761808353424527,24.761808353424527,0,0,0,0,0,0,0,12.380904176712264,1
0,0,1,1,41,1,0,1,1,1,0,0,0,1,60.3,2511.3,0,0,1,0,0,0,0,59.792857142857144,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.74775182281588,45.74775182281588,0,0,0,0,0,0,1,22.87387591140794,1
0,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,1,0,0,0,0,1,0,89.378125,0
1,0,1,1,71,1,0,1,0,1,1,1,1,1,82.0,5999.85,0,0,0,1,1,0,0,83.33125000000001,0
1,0,1,0,32,1,0,0,1,0,0,0,1,0,84.15,2585.95,1,0,0,0,0,0,0,78.36212121212121,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,49.9,49.9,0,0,0,0,0,0,1,24.95,0
1,0,1,0,58,1,1,1,0,1,1,1,1,1,84.3,4916.4,0,0,0,1,0,1,0,83.32881355932203,0
1,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,0,1,0,0,0,1,0,22.291428571428572,0
0,0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,0,0,0,0,0,0,47.949999999999996,0
0,0,0,0,12,0,0,0,0,0,0,0,0,1,34.19848428712916,438.2936746047294,0,0,0,0,0,0,0,33.59838369027759,1
1,0,1,0,17,1,1,0,0,1,0,0,0,0,86.94511322091272,1461.9098906832567,1,0,0,0,0,0,0,81.21721614906981,1
0,0,0,0,3,1,0,0,0,1,1,1,1,1,98.7,293.65,1,0,0,0,0,1,0,73.4125,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,94.48369235742628,94.48369235742628,1,0,0,0,0,1,0,47.24184617871314,1
0,0,0,0,67,1,1,0,0,1,1,1,1,1,109.94455848161807,7504.814227622368,1,0,0,0,0,1,0,109.48760228805877,1
0,0,0,0,9,1,0,0,0,0,0,0,0,1,74.33067211336397,702.6384549657281,1,0,0,0,0,1,0,68.88217014187472,1
1,0,1,1,72,1,1,1,1,1,1,0,0,1,70.45,5165.7,0,0,0,1,0,0,0,70.76301369863013,0
1,0,0,0,1,1,1,0,0,0,0,0,1,1,85.45,85.45,1,0,0,0,0,0,1,42.725,1
0,0,1,1,57,1,0,0,1,1,0,1,1,1,97.55,5598.0,1,0,1,0,1,0,0,96.51724137931035,0
0,0,0,0,4,0,0,0,0,0,0,1,1,1,44.55,174.3,0,0,0,0,0,1,0,34.86,1
1,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,1,0,0,1,1,0,0,111.2904109589041,0
1,0,0,0,22,0,0,0,1,0,0,1,1,1,50.35,1098.85,0,0,0,0,0,1,0,47.77608695652174,0
0,0,0,0,2,0,0,0,0,0,0,0,0,1,21.281280106963038,50.46559682297049,0,0,0,0,0,0,0,13.358617263023483,1
0,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,1,0,1,0,1,0,0,95.53125,0
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,0,1,1,0,0,0,1,16.214285714285715,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,79.95491227965364,217.52655147954,1,0,0,0,1,0,0,54.381637869885,1
0,0,1,1,54,1,0,0,0,0,0,0,0,0,20.4,1090.6,0,1,0,1,1,0,0,19.829090909090908,0
0,0,1,0,46,1,1,0,0,0,0,0,0,0,83.40534508759102,4065.0637216413884,1,0,0,0,0,0,0,84.73230963757844,1
0,0,0,0,39,1,0,0,0,0,0,1,1,1,95.7936391062209,3638.1620229263754,1,0,0,0,0,0,0,90.69415735990064,1
